6.683.228,72;0.0
6.684.515,731;0.0
6.685.808,995;0.0
6.687.108,509;0.0
6.688.414,265;0.0
6.689.726,259;0.0
6.691.044,486;0.0
6.692.368,94;0.0
6.693.699,615;0.0
6.695.036,507;0.0
6.696.379,608;0.0
6.697.728,915;0.0
6.699.084,421;0.0
6.700.446,121;0.0
6.701.814,01;0.0
6.703.188,081;0.0
6.704.568,329;0.0
6.705.954,748;0.0
6.707.347,333;0.0
6.708.746,079;0.0
6.710.150,978;0.0
6.711.562,026;0.0
6.712.979,217;0.0
6.714.402,545;0.0
6.715.832,005;0.0
6.717.267,59;0.0
6.718.709,294;0.0
6.720.157,113;0.0
6.721.611,039;0.0
6.723.071,068;0.0
6.724.537,192;0.0
6.726.009,407;0.0
6.727.487,707;0.0
6.728.972,085;0.0
6.730.462,535;0.0
6.731.959,051;0.0
6.733.461,628;0.0
6.734.970,26;0.0
6.736.484,939;0.0
6.738.005,661;0.0
6.739.532,42;0.0
6.741.065,208;0.0
6.742.604,02;0.0
6.744.148,85;0.0
6.745.699,692;0.0
6.747.256,54;0.0
6.748.819,386;0.0
6.750.388,226;0.0
6.751.963,053;0.0
6.753.543,86;0.0
6.755.130,642;0.0
6.756.723,392;0.0
6.758.322,104;0.0
6.759.926,772;0.0
6.761.537,389;0.0
6.763.153,948;0.0
6.764.776,445;0.0
6.766.404,871;0.0
6.768.039,221;0.0
6.769.679,489;0.0
6.771.325,668;0.0
6.772.977,751;0.0
6.774.635,732;0.0
6.776.299,605;0.0
6.777.969,363;0.0
6.779.645;0.0
6.781.326,509;0.0
6.783.013,883;0.0
6.784.707,117;0.0
6.786.406,203;0.0
6.788.111,135;0.0
6.789.821,907;0.0
6.791.538,511;0.0
6.793.260,942;0.0
6.794.989,191;0.0
6.796.723,254;0.0
6.798.463,123;0.0
6.800.208,792;0.0
6.801.960,253;0.0
6.803.717,501;0.0
6.805.480,528;0.0
6.807.249,328;0.0
6.809.023,893;0.0
6.810.804,218;0.0
6.812.590,295;0.0
6.814.382,118;0.0
6.816.179,68;0.0
6.817.982,974;0.0
6.819.791,993;0.0
6.821.606,731;0.0
6.823.427,179;0.0
6.825.253,333;0.0
6.827.085,184;0.0
6.828.922,727;0.0
6.830.765,953;0.0
6.832.614,856;0.0
6.834.469,43;0.0
6.836.329,666;0.0
6.838.195,559;0.0
6.840.067,101;0.0
6.841.944,286;0.0
6.843.827,105;0.0
6.845.715,554;0.0
6.847.609,623;0.0
6.849.509,307;0.0
6.851.414,597;0.0
6.853.325,488;0.0
6.855.241,973;0.0
6.857.164,043;0.0
6.859.091,692;0.0
6.861.024,913;0.0
6.862.963,699;0.0
6.864.908,042;0.0
6.866.857,936;0.0
6.868.813,374;0.0
6.870.774,347;0.0
6.872.740,85;0.0
6.874.712,875;0.0
6.876.690,414;0.0
6.878.673,461;0.0
6.880.662,008;0.0
6.882.656,048;0.0
6.884.655,574;0.0
6.886.660,579;0.0
6.888.671,056;0.0
6.890.686,996;0.0
6.892.708,393;0.0
6.894.735,24;0.0
6.896.767,53;0.0
6.898.805,254;0.0
6.900.848,406;0.0
6.902.896,979;0.0
6.904.950,965;0.0
6.907.010,356;0.0
6.909.075,146;0.0
6.911.145,327;0.0
6.913.220,892;0.0
6.915.301,834;0.0
6.917.388,144;0.0
6.919.479,816;0.0
6.921.576,842;0.0
6.923.679,215;0.0
6.925.786,928;0.0
6.927.899,973;0.0
6.930.018,342;0.0
6.932.142,028;0.0
6.934.271,025;0.0
6.936.405,323;0.0
6.938.544,917;0.0
6.940.689,798;0.0
6.942.839,958;0.0
6.944.995,391;0.0
6.947.156,09;0.0
6.949.322,045;0.0
6.951.493,251;0.0
6.953.669,699;0.0
6.955.851,382;0.0
6.958.038,292;0.0
6.960.230,423;0.0
6.962.427,766;0.0
6.964.630,313;0.0
6.966.838,058;0.0
6.969.050,993;0.0
6.971.269,109;0.0
6.973.492,401;0.0
6.975.720,859;0.0
6.977.954,477;0.0
6.980.193,247;0.0
6.982.437,161;0.0
6.984.686,211;0.0
6.986.940,391;0.0
6.989.199,692;0.0
6.991.464,108;0.0
6.993.733,629;0.0
6.996.008,249;0.0
6.998.287,96;0.0
7.000.572,754;0.0
7.002.862,624;0.0
7.005.157,562;0.0
7.007.457,56;0.0
7.009.762,611;0.0
7.012.072,707;0.0
7.014.387,841;0.0
7.016.708,004;0.0
7.019.033,189;0.0
7.021.363,389;0.0
7.023.698,596;0.0
7.026.038,801;0.0
7.028.383,998;0.0
7.030.734,178;0.0
7.033.089,334;0.0
7.035.449,458;0.0
7.037.814,543;0.0
7.040.184,581;0.0
7.042.559,564;0.0
7.044.939,483;0.0
7.047.324,333;0.0
7.049.714,104;0.0
7.052.108,79;0.0
7.054.508,382;0.0
7.056.912,872;0.0
7.059.322,254;0.0
7.061.736,518;0.0
7.064.155,658;0.0
7.066.579,666;0.0
7.069.008,533;0.0
7.071.442,253;0.0
7.073.880,817;0.0
7.076.324,217;0.0
7.078.772,447;0.0
7.081.225,497;0.0
7.083.683,361;0.0
7.086.146,03;0.0
7.088.613,497;0.0
7.091.085,754;0.0
7.093.562,792;0.0
7.096.044,606;0.0
7.098.531,186;0.0
7.101.022,524;0.0
7.103.518,614;0.0
7.106.019,447;0.0
7.108.525,015;0.0
7.111.035,311;0.0
7.113.550,326;0.0
7.116.070,054;0.0
7.118.594,486;0.0
7.121.123,614;0.0
7.123.657,43;0.0
7.126.195,928;0.0
7.128.739,098;0.0
7.131.286,934;0.0
7.133.839,427;0.0
7.136.396,569;0.0
7.138.958,353;0.0
7.141.524,771;0.0
7.144.095,815;0.0
7.146.671,478;0.0
7.149.251,751;0.0
7.151.836,626;0.0
7.154.426,096;0.0
7.157.020,154;0.0
7.159.618,79;0.0
7.162.221,998;0.0
7.164.829,769;0.0
7.167.442,096;0.0
7.170.058,971;0.0
7.172.680,386;0.0
7.175.306,333;0.0
7.177.936,805;0.0
7.180.571,793;0.0
7.183.211,29;0.0
7.185.855,288;0.0
7.188.503,779;0.0
7.191.156,755;0.0
7.193.814,209;0.0
7.196.476,133;0.0
7.199.142,518;0.0
7.201.813,358;0.0
7.204.488,643;0.0
7.207.168,368;0.0
7.209.852,522;0.0
7.212.541,1;0.0
7.215.234,093;0.0
7.217.931,492;0.0
7.220.633,291;0.0
7.223.339,482;0.0
7.226.050,056;0.0
7.228.765,006;0.0
7.231.484,325;0.0
7.234.208,003;0.0
7.236.936,035;0.0
7.239.668,41;0.0
7.242.405,123;0.0
7.245.146,165;0.0
7.247.891,528;0.0
7.250.641,205;0.0
7.253.395,187;0.0
7.256.153,468;0.0
7.258.916,038;0.0
7.261.682,891;0.0
7.264.454,018;0.0
7.267.229,412;0.0
7.270.009,065;0.0
7.272.792,97;0.0
7.275.581,117;0.0
7.278.373,501;0.0
7.281.170,112;0.0
7.283.970,943;0.0
7.286.775,987;0.0
7.289.585,235;0.0
7.292.398,68;0.0
7.295.216,315;0.0
7.298.038,13;0.0
7.300.864,119;0.0
7.303.694,274;0.0
7.306.528,587;0.0
7.309.367,05;0.0
7.312.209,655;0.0
7.315.056,396;0.0
7.317.907,263;0.0
7.320.762,25;0.0
7.323.621,348;0.0
7.326.484,551;0.0
7.329.351,849;0.0
7.332.223,236;0.0
7.335.098,703;0.0
7.337.978,244;0.0
7.340.861,85;0.0
7.343.749,513;0.0
7.346.641,226;0.0
7.349.536,982;0.0
7.352.436,772;0.0
7.355.340,588;0.0
7.358.248,424;0.0
7.361.160,271;0.0
7.364.076,122;0.0
7.366.995,969;0.0
7.369.919,804;0.0
7.372.847,62;0.0
7.375.779,409;0.0
7.378.715,164;0.0
7.381.654,876;0.0
7.384.598,538;0.0
7.387.546,142;0.0
7.390.497,682;0.0
7.393.453,148;0.0
7.396.412,534;0.0
7.399.375,832;0.0
7.402.343,034;0.0
7.405.314,133;0.0
7.408.289,12;0.0
7.411.267,989;0.0
7.414.250,732;0.0
7.417.237,341;0.0
7.420.227,808;0.0
7.423.222,127;0.0
7.426.220,288;0.0
7.429.222,286;0.0
7.432.228,112;0.0
7.435.237,758;0.0
7.438.251,218;0.0
7.441.268,483;0.0
7.444.289,546;0.0
7.447.314,399;0.0
7.450.343,035;0.0
7.453.375,447;0.0
7.456.411,626;0.0
7.459.451,565;0.0
7.462.495,258;0.0
7.465.542,695;0.0
7.468.593,87;0.0
7.471.648,775;0.0
7.474.707,403;0.0
7.477.769,746;0.0
7.480.835,796;0.0
7.483.905,547;0.0
7.486.978,99;0.0
7.490.056,119;0.0
7.493.136,925;0.0
7.496.221,402;0.0
7.499.309,541;0.0
7.502.401,336;0.0
7.505.496,778;0.0
7.508.595,861;0.0
7.511.698,577;0.0
7.514.804,919;0.0
7.517.914,878;0.0
7.521.028,449;0.0
7.524.145,622;0.0
7.527.266,392;0.0
7.530.390,75;0.0
7.533.518,689;0.0
7.536.650,202;0.0
7.539.785,282;0.0
7.542.923,92;0.0
7.546.066,11;0.0
7.549.211,844;0.0
7.552.361,115;0.0
7.555.513,915;0.0
7.558.670,238;0.0
7.561.830,075;0.0
7.564.993,42;0.0
7.568.160,266;0.0
7.571.330,604;0.0
7.574.504,427;0.0
7.577.681,729;0.0
7.580.862,502;0.0
7.584.046,739;0.0
7.587.234,432;0.0
7.590.425,574;0.0
7.593.620,157;0.0
7.596.818,176;0.0
7.600.019,621;0.0
7.603.224,487;0.0
7.606.432,766;0.0
7.609.644,45;0.0
7.612.859,533;0.0
7.616.078,006;0.0
7.619.299,864;0.0
7.622.525,098;0.0
7.625.753,702;0.0
7.628.985,668;0.0
7.632.220,989;0.0
7.635.459,659;0.0
7.638.701,669;0.0
7.641.947,012;0.0
7.645.195,682;0.0
7.648.447,672;0.0
7.651.702,973;0.0
7.654.961,58;0.0
7.658.223,484;0.0
7.661.488,679;0.0
7.664.757,158;0.0
7.668.028,914;0.0
7.671.303,939;0.0
7.674.582,226;0.0
7.677.863,769;0.0
7.681.148,56;0.0
7.684.436,591;0.0
7.687.727,858;0.0
7.691.022,351;0.0
7.694.320,064;0.0
7.697.620,99;0.0
7.700.925,122;0.0
7.704.232,453;0.0
7.707.542,975;0.0
7.710.856,683;0.0
7.714.173,568;0.0
7.717.493,625;0.0
7.720.816,845;0.0
7.724.143,222;0.0
7.727.472,749;0.0
7.730.805,42;0.0
7.734.141,226;0.0
7.737.480,161;0.0
7.740.822,219;0.0
7.744.167,391;0.0
7.747.515,672;0.0
7.750.867,055;0.0
7.754.221,532;0.0
7.757.579,097;0.0
7.760.939,742;0.0
7.764.303,461;0.0
7.767.670,247;0.0
7.771.040,094;0.0
7.774.412,993;0.0
7.777.788,939;0.0
7.781.167,925;0.0
7.784.549,943;0.0
7.787.934,987;0.0
7.791.323,05;0.0
7.794.714,126;0.0
7.798.108,207;0.0
7.801.505,287;0.0
7.804.905,359;0.0
7.808.308,416;0.0
7.811.714,451;0.0
7.815.123,458;0.0
7.818.535,43;0.0
7.821.950,36;0.0
7.825.368,241;0.0
7.828.789,067;0.0
7.832.212,832;0.0
7.835.639,527;0.0
7.839.069,147;0.0
7.842.501,685;0.0
7.845.937,134;0.0
7.849.375,488;0.0
7.852.816,739;0.0
7.856.260,882;0.0
7.859.707,91;0.0
7.863.157,815;0.0
7.866.610,592;0.0
7.870.066,233;0.0
7.873.524,733;0.0
7.876.986,084;0.0
7.880.450,28;0.0
7.883.917,314;0.0
7.887.387,18;0.0
7.890.859,871;0.0
7.894.335,381;0.0
7.897.813,703;0.0
7.901.294,83;0.0
7.904.778,756;0.0
7.908.265,475;0.0
7.911.754,98;0.0
7.915.247,264;0.0
7.918.742,321;0.0
7.922.240,145;0.0
7.925.740,728;0.0
7.929.244,065;0.0
7.932.750,149;0.0
7.936.258,974;0.0
7.939.770,533;0.0
7.943.284,82;0.0
7.946.801,827;0.0
7.950.321,55;0.0
7.953.843,981;0.0
7.957.369,115;0.0
7.960.896,944;0.0
7.964.427,462;0.0
7.967.960,663;0.0
7.971.496,541;0.0
7.975.035,088;0.0
7.978.576,3;0.0
7.982.120,169;0.0
7.985.666,69;0.0
7.989.215,855;0.0
7.992.767,659;0.0
7.996.322,095;0.0
7.999.879,157;0.0
8.003.438,838;0.0
8.007.001,134;0.0
8.010.566,036;0.0
8.014.133,539;0.0
8.017.703,637;0.0
8.021.276,323;0.0
8.024.851,591;0.0
8.028.429,435;0.0
8.032.009,849;0.0
8.035.592,826;0.0
8.039.178,361;0.0
8.042.766,447;0.0
8.046.357,078;0.0
8.049.950,248;0.0
8.053.545,95;0.0
8.057.144,179;0.0
8.060.744,928;0.0
8.064.348,192;0.0
8.067.953,963;0.0
8.071.562,237;0.0
8.075.173,006;0.0
8.078.786,266;0.0
8.082.402,009;0.0
8.086.020,23;0.0
8.089.640,922;0.0
8.093.264,08;0.0
8.096.889,697;0.0
8.100.517,768;0.0
8.104.148,286;0.0
8.107.781,246;0.0
8.111.416,641;0.0
8.115.054,465;0.0
8.118.694,713;0.0
8.122.337,378;0.0
8.125.982,455;0.0
8.129.629,937;0.0
8.133.279,818;0.0
8.136.932,094;0.0
8.140.586,757;0.0
8.144.243,801;0.0
8.147.903,222;0.0
8.151.565,012;0.0
8.155.229,166;0.0
8.158.895,678;0.0
8.162.564,543;0.0
8.166.235,754;0.0
8.169.909,305;0.0
8.173.585,191;0.0
8.177.263,406;0.0
8.180.943,944;0.0
8.184.626,799;0.0
8.188.311,965;0.0
8.191.999,437;0.0
8.195.689,208;0.0
8.199.381,274;0.0
8.203.075,627;0.0
8.206.772,263;0.0
8.210.471,175;0.0
8.214.172,359;0.0
8.217.875,807;0.0
8.221.581,515;0.0
8.225.289,476;0.0
8.228.999,686;0.0
8.232.712,137;0.0
8.236.426,826;0.0
8.240.143,745;0.0
8.243.862,889;0.0
8.247.584,252;0.0
8.251.307,83;0.0
8.255.033,616;0.0
8.258.761,604;0.0
8.262.491,789;0.0
8.266.224,165;0.0
8.269.958,728;0.0
8.273.695,47;0.0
8.277.434,387;0.0
8.281.175,472;0.0
8.284.918,721;0.0
8.288.664,128;0.0
8.292.411,687;0.0
8.296.161,392;0.0
8.299.913,239;0.0
8.303.667,221;0.0
8.307.423,334;0.0
8.311.181,571;0.0
8.314.941,927;0.0
8.318.704,396;0.0
8.322.468,974;0.0
8.326.235,654;0.0
8.330.004,431;0.0
8.333.775,3;0.0
8.337.548,255;0.0
8.341.323,291;0.0
8.345.100,402;0.0
8.348.879,584;0.0
8.352.660,83;0.0
8.356.444,134;0.0
8.360.229,493;0.0
8.364.016,9;0.0
8.367.806,35;0.0
8.371.597,838;0.0
8.375.391,358;0.0
8.379.186,905;0.0
8.382.984,473;0.0
8.386.784,058;0.0
8.390.585,653;0.0
8.394.389,254;0.0
8.398.194,856;0.0
8.402.002,453;0.0
8.405.812,039;0.0
8.409.623,61;0.0
8.413.437,16;0.0
8.417.252,684;0.0
8.421.070,177;0.0
8.424.889,633;0.0
8.428.711,047;0.0
8.432.534,415;0.0
8.436.359,73;0.0
8.440.186,988;0.0
8.444.016,183;0.0
8.447.847,311;0.0
8.451.680,366;0.0
8.455.515,342;0.0
8.459.352,236;0.0
8.463.191,041;0.0
8.467.031,752;0.0
8.470.874,365;0.0
8.474.718,874;0.0
8.478.565,274;0.0
8.482.413,561;0.0
8.486.263,728;0.0
8.490.115,771;0.0
8.493.969,685;0.0
8.497.825,464;0.0
8.501.683,104;0.0
8.505.542,6;0.0
8.509.403,947;0.0
8.513.267,139;0.0
8.517.132,171;0.0
8.520.999,039;0.0
8.524.867,738;0.0
8.528.738,262;0.0
8.532.610,607;0.0
8.536.484,767;0.0
8.540.360,738;0.0
8.544.238,514;0.0
8.548.118,092;0.0
8.551.999,465;0.0
8.555.882,628;0.0
8.559.767,578;0.0
8.563.654,309;0.0
8.567.542,816;0.0
8.571.433,094;0.0
8.575.325,138;0.0
8.579.218,944;0.0
8.583.114,507;0.0
8.587.011,821;0.0
8.590.910,882;0.0
8.594.811,685;0.0
8.598.714,226;0.0
8.602.618,499;0.0
8.606.524,499;0.0
8.610.432,222;0.0
8.614.341,663;0.0
8.618.252,817;0.0
8.622.165,68;0.0
8.626.080,247;0.0
8.629.996,512;0.0
8.633.914,471;0.0
8.637.834,12;0.0
8.641.755,453;0.0
8.645.678,467;0.0
8.649.603,155;0.0
8.653.529,514;0.0
8.657.457,539;0.0
8.661.387,225;0.0
8.665.318,567;0.0
8.669.251,561;0.0
8.673.186,203;0.0
8.677.122,486;0.0
8.681.060,408;0.0
8.684.999,962;0.0
8.688.941,146;0.0
8.692.883,953;0.0
8.696.828,379;0.0
8.700.774,42;0.0
8.704.722,071;0.0
8.708.671,328;0.0
8.712.622,185;0.0
8.716.574,639;0.0
8.720.528,685;0.0
8.724.484,318;0.0
8.728.441,533;0.0
8.732.400,327;0.0
8.736.360,695;0.0
8.740.322,631;0.0
8.744.286,132;0.0
8.748.251,194;0.0
8.752.217,811;0.0
8.756.185,979;0.0
8.760.155,693;0.0
8.764.126,95;0.0
8.768.099,745;0.0
8.772.074,073;0.0
8.776.049,93;0.0
8.780.027,311;0.0
8.784.006,212;0.0
8.787.986,629;0.0
8.791.968,557;0.0
8.795.951,992;0.0
8.799.936,929;0.0
8.803.923,364;0.0
8.807.911,293;0.0
8.811.900,711;0.0
8.815.891,613;0.0
8.819.883,997;0.0
8.823.877,857;0.0
8.827.873,188;0.0
8.831.869,987;0.0
8.835.868,25;0.0
8.839.867,971;0.0
8.843.869,147;0.0
8.847.871,773;0.0
8.851.875,846;0.0
8.855.881,36;0.0
8.859.888,311;0.0
8.863.896,696;0.0
8.867.906,51;0.0
8.871.917,749;0.0
8.875.930,408;0.0
8.879.944,484;0.0
8.883.959,972;0.0
8.887.976,868;0.0
8.891.995,167;0.0
8.896.014,866;0.0
8.900.035,96;0.0
8.904.058,446;0.0
8.908.082,318;0.0
8.912.107,573;0.0
8.916.134,207;0.0
8.920.162,216;0.0
8.924.191,595;0.0
8.928.222,34;0.0
8.932.254,447;0.0
8.936.287,912;0.0
8.940.322,732;0.0
8.944.358,901;0.0
8.948.396,416;0.0
8.952.435,273;0.0
8.956.475,467;0.0
8.960.516,995;0.0
8.964.559,852;0.0
8.968.604,035;0.0
8.972.649,54;0.0
8.976.696,361;0.0
8.980.744,496;0.0
8.984.793,941;0.0
8.988.844,691;0.0
8.992.896,742;0.0
8.996.950,09;0.0
9.001.004,732;0.0
9.005.060,664;0.0
9.009.117,881;0.0
9.013.176,379;0.0
9.017.236,155;0.0
9.021.297,204;0.0
9.025.359,524;0.0
9.029.423,109;0.0
9.033.487,955;0.0
9.037.554,06;0.0
9.041.621,419;0.0
9.045.690,027;0.0
9.049.759,882;0.0
9.053.830,98;0.0
9.057.903,316;0.0
9.061.976,886;0.0
9.066.051,687;0.0
9.070.127,716;0.0
9.074.204,967;0.0
9.078.283,437;0.0
9.082.363,123;0.0
9.086.444,02;0.0
9.090.526,126;0.0
9.094.609,435;0.0
9.098.693,944;0.0
9.102.779,65;0.0
9.106.866,549;0.0
9.110.954,636;0.0
9.115.043,908;0.0
9.119.134,362;0.0
9.123.225,993;0.0
9.127.318,798;0.0
9.131.412,773;0.0
9.135.507,915;0.0
9.139.604,219;0.0
9.143.701,682;0.0
9.147.800,301;0.0
9.151.900,071;0.0
9.156.000,989;0.0
9.160.103,051;0.0
9.164.206,253;0.0
9.168.310,592;0.0
9.172.416,065;0.0
9.176.522,667;0.0
9.180.630,395;0.0
9.184.739,245;0.0
9.188.849,214;0.0
9.192.960,297;0.0
9.197.072,493;0.0
9.201.185,796;0.0
9.205.300,203;0.0
9.209.415,71;0.0
9.213.532,315;0.0
9.217.650,013;0.0
9.221.768,801;0.0
9.225.888,675;0.0
9.230.009,632;0.0
9.234.131,668;0.0
9.238.254,78;0.0
9.242.378,964;0.0
9.246.504,217;0.0
9.250.630,534;0.0
9.254.757,913;0.0
9.258.886,35;0.0
9.263.015,842;0.0
9.267.146,385;0.0
9.271.277,975;0.0
9.275.410,61;0.0
9.279.544,285;0.0
9.283.678,997;0.0
9.287.814,743;0.0
9.291.951,519;0.0
9.296.089,322;0.0
9.300.228,148;0.0
9.304.367,995;0.0
9.308.508,858;0.0
9.312.650,734;0.0
9.316.793,62;0.0
9.320.937,512;0.0
9.325.082,407;0.0
9.329.228,301;0.0
9.333.375,192;0.0
9.337.523,076;0.0
9.341.671,949;0.0
9.345.821,808;0.0
9.349.972,65;0.0
9.354.124,471;0.0
9.358.277,269;0.0
9.362.431,039;0.0
9.366.585,778;0.0
9.370.741,484;0.0
9.374.898,152;0.0
9.379.055,78;0.0
9.383.214,364;0.0
9.387.373,901;0.0
9.391.534,388;0.0
9.395.695,821;0.0
9.399.858,197;0.0
9.404.021,513;0.0
9.408.185,766;0.0
9.412.350,952;0.0
9.416.517,068;0.0
9.420.684,111;0.0
9.424.852,077;0.0
9.429.020,964;0.0
9.433.190,768;0.0
9.437.361,487;0.0
9.441.533,116;0.0
9.445.705,652;0.0
9.449.879,093;0.0
9.454.053,435;0.0
9.458.228,676;0.0
9.462.404,811;0.0
9.466.581,838;0.0
9.470.759,754;0.0
9.474.938,555;0.0
9.479.118,239;0.0
9.483.298,801;0.0
9.487.480,24;0.0
9.491.662,552;0.0
9.495.845,733;0.0
9.500.029,781;0.0
9.504.214,693;0.0
9.508.400,466;0.0
9.512.587,096;0.0
9.516.774,58;0.0
9.520.962,915;0.0
9.525.152,099;0.0
9.529.342,128;0.0
9.533.532,999;0.0
9.537.724,71;0.0
9.541.917,256;0.0
9.546.110,635;0.0
9.550.304,844;0.0
9.554.499,88;0.0
9.558.695,74;0.0
9.562.892,422;0.0
9.567.089,92;0.0
9.571.288,234;0.0
9.575.487,36;0.0
9.579.687,295;0.0
9.583.888,036;0.0
9.588.089,58;0.0
9.592.291,923;0.0
9.596.495,064;0.0
9.600.698,999;0.0
9.604.903,726;0.0
9.609.109,24;0.0
9.613.315,54;0.0
9.617.522,622;0.0
9.621.730,484;0.0
9.625.939,122;0.0
9.630.148,534;0.0
9.634.358,717;0.0
9.638.569,667;0.0
9.642.781,383;0.0
9.646.993,861;0.0
9.651.207,097;0.0
9.655.421,091;0.0
9.659.635,837;0.0
9.663.851,334;0.0
9.668.067,579;0.0
9.672.284,569;0.0
9.676.502,301;0.0
9.680.720,773;0.0
9.684.939,98;0.0
9.689.159,922;0.0
9.693.380,594;0.0
9.697.601,994;0.0
9.701.824,119;0.0
9.706.046,966;0.0
9.710.270,533;0.0
9.714.494,817;0.0
9.718.719,815;0.0
9.722.945,524;0.0
9.727.171,942;0.0
9.731.399,065;0.0
9.735.626,891;0.0
9.739.855,418;0.0
9.744.084,642;0.0
9.748.314,56;0.0
9.752.545,171;0.0
9.756.776,471;0.0
9.761.008,457;0.0
9.765.241,128;0.0
9.769.474,479;0.0
9.773.708,509;0.0
9.777.943,214;0.0
9.782.178,592;0.0
9.786.414,641;0.0
9.790.651,358;0.0
9.794.888,739;0.0
9.799.126,783;0.0
9.803.365,486;0.0
9.807.604,847;0.0
9.811.844,861;0.0
9.816.085,528;0.0
9.820.326,843;0.0
9.824.568,805;0.0
